repayment_id,transaction_id,retailer_id,order_date,due_date,payment_date,amount_due,amount_paid,days_late,payment_status
REP_00048625,TXN_00048625,RTL_006976,2024-10-18,2024-11-17,2024-11-18,8672,8672,1,Paid (Slight Delay)
REP_00048626,TXN_00048626,RTL_006976,2024-10-20,2024-11-19,2024-11-19,6706,6706,0,Paid On Time
REP_00048627,TXN_00048627,RTL_006976,2024-10-28,2024-11-27,2024-11-29,11087,11087,2,Paid (Slight Delay)
REP_00048628,TXN_00048628,RTL_006976,2024-10-30,2024-11-29,2024-11-29,10204,10204,0,Paid On Time
REP_00048629,TXN_00048629,RTL_006976,2024-10-30,2024-11-29,2024-11-29,7070,7070,0,Paid On Time
REP_00048630,TXN_00048630,RTL_006976,2024-11-26,2024-12-26,2024-12-27,7943,7943,1,Paid (Slight Delay)
REP_00048631,TXN_00048631,RTL_006976,2024-11-30,2024-12-30,2025-01-01,10238,10238,2,Paid (Slight Delay)
REP_00048632,TXN_00048632,RTL_006976,2024-12-02,2025-01-01,2025-01-02,12449,12449,1,Paid (Slight Delay)
REP_00048633,TXN_00048633,RTL_006976,2024-12-17,2025-01-16,2025-01-16,4718,4718,0,Paid On Time
REP_00048634,TXN_00048634,RTL_006976,2024-12-17,2025-01-16,2025-01-17,9677,9677,1,Paid (Slight Delay)
REP_00048635,TXN_00048635,RTL_006976,2024-12-21,2025-01-20,2025-01-21,9233,9233,1,Paid (Slight Delay)
REP_00048636,TXN_00048636,RTL_006976,2024-12-23,2025-01-22,2025-01-22,9576,9576,0,Paid On Time
REP_00048637,TXN_00048637,RTL_006976,2024-12-26,2025-01-25,2025-01-26,8205,8205,1,Paid (Slight Delay)
REP_00048638,TXN_00048638,RTL_006976,2024-12-27,2025-01-26,2025-01-27,7921,7921,1,Paid (Slight Delay)
REP_00048639,TXN_00048639,RTL_006977,2024-09-14,2024-10-14,2024-10-15,6038,6038,1,Paid (Slight Delay)
REP_00048640,TXN_00048640,RTL_006977,2024-09-20,2024-10-20,2024-10-24,2965,2965,4,Paid (Slight Delay)
REP_00048641,TXN_00048641,RTL_006977,2024-09-26,2024-10-26,2024-10-30,6438,6438,4,Paid (Slight Delay)
REP_00048642,TXN_00048642,RTL_006977,2024-10-25,2024-11-24,2024-11-24,8542,8542,0,Paid On Time
REP_00048643,TXN_00048643,RTL_006977,2024-11-05,2024-12-05,2024-12-07,5769,5769,2,Paid (Slight Delay)
REP_00048644,TXN_00048644,RTL_006977,2024-11-11,2024-12-11,2024-12-12,7673,7673,1,Paid (Slight Delay)
REP_00048645,TXN_00048645,RTL_006977,2024-12-01,2024-12-31,2025-01-04,10356,10356,4,Paid (Slight Delay)
REP_00048646,TXN_00048646,RTL_006977,2024-12-07,2025-01-06,2025-01-08,7494,7494,2,Paid (Slight Delay)
REP_00048647,TXN_00048647,RTL_006977,2024-12-19,2025-01-18,2025-01-21,3552,3552,3,Paid (Slight Delay)
REP_00048648,TXN_00048648,RTL_006977,2024-12-25,2025-01-24,2025-01-26,4109,4109,2,Paid (Slight Delay)
REP_00048649,TXN_00048649,RTL_006977,2024-12-27,2025-01-26,2025-01-28,5425,5425,2,Paid (Slight Delay)
REP_00048650,TXN_00048650,RTL_006979,2024-10-09,2024-11-08,2024-11-20,7463,7463,12,Paid Late
REP_00048651,TXN_00048651,RTL_006979,2024-10-14,2024-11-13,2024-11-20,9654,9654,7,Paid (Slight Delay)
REP_00048652,TXN_00048652,RTL_006979,2024-10-19,2024-11-18,2024-11-22,11713,11713,4,Paid (Slight Delay)
REP_00048653,TXN_00048653,RTL_006979,2024-11-06,2024-12-06,2024-12-18,6361,6361,12,Paid Late
REP_00048654,TXN_00048654,RTL_006979,2024-11-19,2024-12-19,2024-12-28,10123,10123,9,Paid Late
REP_00048655,TXN_00048655,RTL_006979,2024-11-26,2024-12-26,2024-12-31,8745,8745,5,Paid (Slight Delay)
REP_00048656,TXN_00048656,RTL_006979,2024-12-05,2025-01-04,2025-01-15,8966,8966,11,Paid Late
REP_00048657,TXN_00048657,RTL_006979,2024-12-08,2025-01-07,2025-01-11,18104,18104,4,Paid (Slight Delay)
REP_00048658,TXN_00048658,RTL_006979,2024-12-13,2025-01-12,2025-01-19,17390,17390,7,Paid (Slight Delay)
REP_00048659,TXN_00048659,RTL_006979,2024-12-23,2025-01-22,2025-01-30,10494,10494,8,Paid Late
REP_00048660,TXN_00048660,RTL_006979,2024-12-27,2025-01-26,2025-02-06,14495,14495,11,Paid Late
REP_00048661,TXN_00048661,RTL_006980,2024-10-25,2024-11-24,2024-11-25,11302,11302,1,Paid (Slight Delay)
REP_00048662,TXN_00048662,RTL_006980,2024-11-09,2024-12-09,2024-12-13,9005,9005,4,Paid (Slight Delay)
REP_00048663,TXN_00048663,RTL_006980,2024-11-10,2024-12-10,2024-12-15,15077,15077,5,Paid (Slight Delay)
REP_00048664,TXN_00048664,RTL_006980,2024-11-12,2024-12-12,2024-12-17,8196,8196,5,Paid (Slight Delay)
REP_00048665,TXN_00048665,RTL_006980,2024-11-28,2024-12-28,2025-01-02,14411,14411,5,Paid (Slight Delay)
REP_00048666,TXN_00048666,RTL_006980,2024-11-29,2024-12-29,2025-01-01,5141,5141,3,Paid (Slight Delay)
REP_00048667,TXN_00048667,RTL_006980,2024-11-30,2024-12-30,2025-01-03,14546,14546,4,Paid (Slight Delay)
REP_00048668,TXN_00048668,RTL_006980,2024-12-02,2025-01-01,2025-01-03,7435,7435,2,Paid (Slight Delay)
REP_00048669,TXN_00048669,RTL_006980,2024-12-06,2025-01-05,2025-01-06,19020,19020,1,Paid (Slight Delay)
REP_00048670,TXN_00048670,RTL_006980,2024-12-17,2025-01-16,2025-01-22,10598,10598,6,Paid (Slight Delay)
REP_00048671,TXN_00048671,RTL_006980,2024-12-24,2025-01-23,2025-01-25,13072,13072,2,Paid (Slight Delay)
REP_00048672,TXN_00048672,RTL_006980,2024-12-25,2025-01-24,2025-01-30,13080,13080,6,Paid (Slight Delay)
REP_00048673,TXN_00048673,RTL_006980,2024-12-27,2025-01-26,2025-01-30,10867,10867,4,Paid (Slight Delay)
REP_00048674,TXN_00048674,RTL_006980,2024-12-27,2025-01-26,2025-01-27,10798,10798,1,Paid (Slight Delay)
REP_00048675,TXN_00048675,RTL_006980,2024-12-28,2025-01-27,2025-01-31,12305,12305,4,Paid (Slight Delay)
REP_00048676,TXN_00048676,RTL_006980,2024-12-29,2025-01-28,2025-01-28,10855,10855,0,Paid On Time
REP_00048677,TXN_00048677,RTL_006981,2024-07-30,2024-08-29,2024-08-30,14520,14520,1,Paid (Slight Delay)
REP_00048678,TXN_00048678,RTL_006981,2024-08-03,2024-09-02,2024-09-04,11649,11649,2,Paid (Slight Delay)
REP_00048679,TXN_00048679,RTL_006981,2024-08-17,2024-09-16,2024-09-18,16160,16160,2,Paid (Slight Delay)
REP_00048680,TXN_00048680,RTL_006981,2024-08-19,2024-09-18,2024-09-18,11840,11840,0,Paid On Time
REP_00048681,TXN_00048681,RTL_006981,2024-09-11,2024-10-11,2024-10-12,8612,8612,1,Paid (Slight Delay)
REP_00048682,TXN_00048682,RTL_006981,2024-09-25,2024-10-25,2024-10-26,13996,13996,1,Paid (Slight Delay)
REP_00048683,TXN_00048683,RTL_006981,2024-09-27,2024-10-27,2024-10-28,13953,13953,1,Paid (Slight Delay)
REP_00048684,TXN_00048684,RTL_006981,2024-10-15,2024-11-14,2024-11-15,15681,15681,1,Paid (Slight Delay)
REP_00048685,TXN_00048685,RTL_006981,2024-10-18,2024-11-17,2024-11-19,13320,13320,2,Paid (Slight Delay)
REP_00048686,TXN_00048686,RTL_006981,2024-10-18,2024-11-17,2024-11-19,18821,18821,2,Paid (Slight Delay)
REP_00048687,TXN_00048687,RTL_006981,2024-10-22,2024-11-21,2024-11-21,15203,15203,0,Paid On Time
REP_00048688,TXN_00048688,RTL_006981,2024-10-24,2024-11-23,2024-11-23,17467,17467,0,Paid On Time
REP_00048689,TXN_00048689,RTL_006981,2024-10-28,2024-11-27,2024-11-29,10898,10898,2,Paid (Slight Delay)
REP_00048690,TXN_00048690,RTL_006981,2024-10-29,2024-11-28,2024-11-30,10858,10858,2,Paid (Slight Delay)
REP_00048691,TXN_00048691,RTL_006981,2024-11-01,2024-12-01,2024-12-01,7250,7250,0,Paid On Time
REP_00048692,TXN_00048692,RTL_006981,2024-12-03,2025-01-02,2025-01-04,14381,14381,2,Paid (Slight Delay)
REP_00048693,TXN_00048693,RTL_006981,2024-12-07,2025-01-06,2025-01-08,8023,8023,2,Paid (Slight Delay)
REP_00048694,TXN_00048694,RTL_006981,2024-12-07,2025-01-06,2025-01-08,10534,10534,2,Paid (Slight Delay)
REP_00048695,TXN_00048695,RTL_006981,2024-12-10,2025-01-09,2025-01-09,13132,13132,0,Paid On Time
REP_00048696,TXN_00048696,RTL_006981,2024-12-13,2025-01-12,2025-01-13,10222,10222,1,Paid (Slight Delay)
REP_00048697,TXN_00048697,RTL_006981,2024-12-14,2025-01-13,2025-01-14,15021,15021,1,Paid (Slight Delay)
REP_00048698,TXN_00048698,RTL_006984,2024-10-29,2024-11-28,2024-12-02,10827,10827,4,Paid (Slight Delay)
REP_00048699,TXN_00048699,RTL_006984,2024-10-31,2024-11-30,2024-12-02,15293,15293,2,Paid (Slight Delay)
REP_00048700,TXN_00048700,RTL_006984,2024-11-10,2024-12-10,2024-12-15,13186,13186,5,Paid (Slight Delay)
REP_00048701,TXN_00048701,RTL_006984,2024-11-12,2024-12-12,2024-12-12,10958,10958,0,Paid On Time
REP_00048702,TXN_00048702,RTL_006984,2024-11-13,2024-12-13,2024-12-13,10682,10682,0,Paid On Time
REP_00048703,TXN_00048703,RTL_006984,2024-11-16,2024-12-16,2024-12-19,11868,11868,3,Paid (Slight Delay)
REP_00048704,TXN_00048704,RTL_006984,2024-11-17,2024-12-17,2024-12-23,17757,17757,6,Paid (Slight Delay)
REP_00048705,TXN_00048705,RTL_006984,2024-11-30,2024-12-30,2025-01-02,22951,22951,3,Paid (Slight Delay)
REP_00048706,TXN_00048706,RTL_006984,2024-12-02,2025-01-01,2025-01-06,8132,8132,5,Paid (Slight Delay)
REP_00048707,TXN_00048707,RTL_006984,2024-12-07,2025-01-06,2025-01-07,16484,16484,1,Paid (Slight Delay)
REP_00048708,TXN_00048708,RTL_006984,2024-12-24,2025-01-23,2025-01-27,17134,17134,4,Paid (Slight Delay)
REP_00048709,TXN_00048709,RTL_006986,2024-12-21,2025-01-20,2025-01-21,8648,8648,1,Paid (Slight Delay)
REP_00048710,TXN_00048710,RTL_006986,2024-12-21,2025-01-20,2025-01-22,12906,12906,2,Paid (Slight Delay)
REP_00048711,TXN_00048711,RTL_006986,2024-12-21,2025-01-20,2025-01-20,7294,7294,0,Paid On Time
REP_00048712,TXN_00048712,RTL_006986,2024-12-21,2025-01-20,2025-01-20,9555,9555,0,Paid On Time
REP_00048713,TXN_00048713,RTL_006986,2024-12-22,2025-01-21,2025-01-21,9396,9396,0,Paid On Time
REP_00048714,TXN_00048714,RTL_006986,2024-12-22,2025-01-21,2025-01-22,11876,11876,1,Paid (Slight Delay)
REP_00048715,TXN_00048715,RTL_006986,2024-12-23,2025-01-22,2025-01-24,11378,11378,2,Paid (Slight Delay)
REP_00048716,TXN_00048716,RTL_006986,2024-12-23,2025-01-22,2025-01-22,11594,11594,0,Paid On Time
REP_00048717,TXN_00048717,RTL_006986,2024-12-23,2025-01-22,2025-01-24,11162,11162,2,Paid (Slight Delay)
REP_00048718,TXN_00048718,RTL_006986,2024-12-24,2025-01-23,2025-01-24,9810,9810,1,Paid (Slight Delay)
REP_00048719,TXN_00048719,RTL_006986,2024-12-24,2025-01-23,2025-01-25,9590,9590,2,Paid (Slight Delay)
REP_00048720,TXN_00048720,RTL_006986,2024-12-24,2025-01-23,2025-01-23,13350,13350,0,Paid On Time
REP_00048721,TXN_00048721,RTL_006986,2024-12-25,2025-01-24,2025-01-25,10958,10958,1,Paid (Slight Delay)
REP_00048722,TXN_00048722,RTL_006986,2024-12-25,2025-01-24,2025-01-24,7293,7293,0,Paid On Time
REP_00048723,TXN_00048723,RTL_006986,2024-12-25,2025-01-24,2025-01-26,8537,8537,2,Paid (Slight Delay)
REP_00048724,TXN_00048724,RTL_006986,2024-12-26,2025-01-25,2025-01-27,8697,8697,2,Paid (Slight Delay)
REP_00048725,TXN_00048725,RTL_006986,2024-12-27,2025-01-26,2025-01-28,8865,8865,2,Paid (Slight Delay)
REP_00048726,TXN_00048726,RTL_006986,2024-12-27,2025-01-26,2025-01-26,6353,6353,0,Paid On Time
REP_00048727,TXN_00048727,RTL_006986,2024-12-27,2025-01-26,2025-01-26,10526,10526,0,Paid On Time
REP_00048728,TXN_00048728,RTL_006986,2024-12-28,2025-01-27,2025-01-27,7040,7040,0,Paid On Time
REP_00048729,TXN_00048729,RTL_006986,2024-12-29,2025-01-28,2025-01-29,11311,11311,1,Paid (Slight Delay)
REP_00048730,TXN_00048730,RTL_006986,2024-12-29,2025-01-28,2025-01-30,14859,14859,2,Paid (Slight Delay)
REP_00048731,TXN_00048731,RTL_006986,2024-12-30,2025-01-29,2025-01-29,13705,13705,0,Paid On Time
REP_00048732,TXN_00048732,RTL_006986,2024-12-30,2025-01-29,2025-01-30,7428,7428,1,Paid (Slight Delay)
REP_00048733,TXN_00048733,RTL_006986,2024-12-30,2025-01-29,2025-01-29,7857,7857,0,Paid On Time
REP_00048734,TXN_00048734,RTL_006987,2024-12-08,2025-01-07,2025-01-11,11906,11906,4,Paid (Slight Delay)
REP_00048735,TXN_00048735,RTL_006987,2024-12-09,2025-01-08,2025-01-11,12923,12923,3,Paid (Slight Delay)
REP_00048736,TXN_00048736,RTL_006987,2024-12-09,2025-01-08,2025-01-10,9283,9283,2,Paid (Slight Delay)
REP_00048737,TXN_00048737,RTL_006987,2024-12-10,2025-01-09,2025-01-13,10225,10225,4,Paid (Slight Delay)
REP_00048738,TXN_00048738,RTL_006987,2024-12-11,2025-01-10,2025-01-11,11952,11952,1,Paid (Slight Delay)
REP_00048739,TXN_00048739,RTL_006987,2024-12-12,2025-01-11,2025-01-15,16744,16744,4,Paid (Slight Delay)
REP_00048740,TXN_00048740,RTL_006987,2024-12-13,2025-01-12,2025-01-15,12010,12010,3,Paid (Slight Delay)
REP_00048741,TXN_00048741,RTL_006987,2024-12-15,2025-01-14,2025-01-18,10215,10215,4,Paid (Slight Delay)
REP_00048742,TXN_00048742,RTL_006987,2024-12-18,2025-01-17,2025-01-20,11650,11650,3,Paid (Slight Delay)
REP_00048743,TXN_00048743,RTL_006987,2024-12-18,2025-01-17,2025-01-20,13104,13104,3,Paid (Slight Delay)
REP_00048744,TXN_00048744,RTL_006987,2024-12-19,2025-01-18,2025-01-23,13915,13915,5,Paid (Slight Delay)
REP_00048745,TXN_00048745,RTL_006987,2024-12-20,2025-01-19,2025-01-25,4771,4771,6,Paid (Slight Delay)
REP_00048746,TXN_00048746,RTL_006987,2024-12-23,2025-01-22,2025-01-27,11898,11898,5,Paid (Slight Delay)
REP_00048747,TXN_00048747,RTL_006987,2024-12-25,2025-01-24,2025-01-25,12947,12947,1,Paid (Slight Delay)
REP_00048748,TXN_00048748,RTL_006987,2024-12-26,2025-01-25,2025-01-25,11068,11068,0,Paid On Time
REP_00048749,TXN_00048749,RTL_006987,2024-12-27,2025-01-26,2025-01-26,9383,9383,0,Paid On Time
REP_00048750,TXN_00048750,RTL_006987,2024-12-28,2025-01-27,2025-01-30,11038,11038,3,Paid (Slight Delay)
REP_00048751,TXN_00048751,RTL_006988,2024-09-16,2024-10-16,2024-10-26,4626,4626,10,Paid Late
REP_00048752,TXN_00048752,RTL_006988,2024-09-28,2024-10-28,2024-11-15,2159,2159,18,Paid Late
REP_00048753,TXN_00048753,RTL_006988,2024-10-19,2024-11-18,2024-11-26,3094,3094,8,Paid Late
REP_00048754,TXN_00048754,RTL_006988,2024-11-02,2024-12-02,2024-12-19,2415,2415,17,Paid Late
REP_00048755,TXN_00048755,RTL_006988,2024-11-06,2024-12-06,2024-12-25,2683,2683,19,Paid Late
REP_00048756,TXN_00048756,RTL_006988,2024-12-03,2025-01-02,2025-01-22,2646,2646,20,Paid Late
REP_00048757,TXN_00048757,RTL_006988,2024-12-18,2025-01-17,2025-01-26,3258,3258,9,Paid Late
REP_00048758,TXN_00048758,RTL_006991,2024-07-28,2024-08-27,2024-08-27,11491,11491,0,Paid On Time
REP_00048759,TXN_00048759,RTL_006991,2024-08-01,2024-08-31,2024-09-05,9441,9441,5,Paid (Slight Delay)
REP_00048760,TXN_00048760,RTL_006991,2024-08-21,2024-09-20,2024-09-24,10783,10783,4,Paid (Slight Delay)
REP_00048761,TXN_00048761,RTL_006991,2024-08-31,2024-09-30,2024-10-06,14448,14448,6,Paid (Slight Delay)
REP_00048762,TXN_00048762,RTL_006991,2024-09-07,2024-10-07,2024-10-09,13459,13459,2,Paid (Slight Delay)
REP_00048763,TXN_00048763,RTL_006991,2024-09-11,2024-10-11,2024-10-14,13200,13200,3,Paid (Slight Delay)
REP_00048764,TXN_00048764,RTL_006991,2024-09-15,2024-10-15,2024-10-21,10075,10075,6,Paid (Slight Delay)
REP_00048765,TXN_00048765,RTL_006991,2024-09-23,2024-10-23,2024-10-28,11008,11008,5,Paid (Slight Delay)
REP_00048766,TXN_00048766,RTL_006991,2024-10-19,2024-11-18,2024-11-23,9988,9988,5,Paid (Slight Delay)
REP_00048767,TXN_00048767,RTL_006991,2024-10-24,2024-11-23,2024-11-27,10615,10615,4,Paid (Slight Delay)
REP_00048768,TXN_00048768,RTL_006991,2024-12-18,2025-01-17,2025-01-17,13303,13303,0,Paid On Time
REP_00048769,TXN_00048769,RTL_006991,2024-12-21,2025-01-20,2025-01-22,15857,15857,2,Paid (Slight Delay)
REP_00048770,TXN_00048770,RTL_006992,2024-07-24,2024-08-23,2024-08-28,12421,12421,5,Paid (Slight Delay)
REP_00048771,TXN_00048771,RTL_006992,2024-07-30,2024-08-29,2024-09-03,13876,13876,5,Paid (Slight Delay)
REP_00048772,TXN_00048772,RTL_006992,2024-08-06,2024-09-05,2024-09-05,4688,4688,0,Paid On Time
REP_00048773,TXN_00048773,RTL_006992,2024-08-13,2024-09-12,2024-09-16,6431,6431,4,Paid (Slight Delay)
REP_00048774,TXN_00048774,RTL_006992,2024-08-31,2024-09-30,2024-10-03,14342,14342,3,Paid (Slight Delay)
REP_00048775,TXN_00048775,RTL_006992,2024-09-21,2024-10-21,2024-10-22,4465,4465,1,Paid (Slight Delay)
REP_00048776,TXN_00048776,RTL_006992,2024-10-08,2024-11-07,2024-11-13,15256,15256,6,Paid (Slight Delay)
REP_00048777,TXN_00048777,RTL_006992,2024-10-20,2024-11-19,2024-11-22,13038,13038,3,Paid (Slight Delay)
REP_00048778,TXN_00048778,RTL_006992,2024-10-25,2024-11-24,2024-11-29,6926,6926,5,Paid (Slight Delay)
REP_00048779,TXN_00048779,RTL_006992,2024-11-22,2024-12-22,2024-12-22,15019,15019,0,Paid On Time
REP_00048780,TXN_00048780,RTL_006992,2024-12-05,2025-01-04,2025-01-06,9908,9908,2,Paid (Slight Delay)
REP_00048781,TXN_00048781,RTL_006995,2024-12-16,2025-01-15,2025-01-17,10054,10054,2,Paid (Slight Delay)
REP_00048782,TXN_00048782,RTL_006995,2024-12-17,2025-01-16,2025-01-16,18287,18287,0,Paid On Time
REP_00048783,TXN_00048783,RTL_006995,2024-12-17,2025-01-16,2025-01-16,19797,19797,0,Paid On Time
REP_00048784,TXN_00048784,RTL_006995,2024-12-17,2025-01-16,2025-01-17,20252,20252,1,Paid (Slight Delay)
REP_00048785,TXN_00048785,RTL_006995,2024-12-17,2025-01-16,2025-01-17,15541,15541,1,Paid (Slight Delay)
REP_00048786,TXN_00048786,RTL_006995,2024-12-18,2025-01-17,2025-01-18,15945,15945,1,Paid (Slight Delay)
REP_00048787,TXN_00048787,RTL_006995,2024-12-20,2025-01-19,2025-01-19,16125,16125,0,Paid On Time
REP_00048788,TXN_00048788,RTL_006995,2024-12-21,2025-01-20,2025-01-21,25074,25074,1,Paid (Slight Delay)
REP_00048789,TXN_00048789,RTL_006995,2024-12-21,2025-01-20,2025-01-20,11557,11557,0,Paid On Time
REP_00048790,TXN_00048790,RTL_006995,2024-12-21,2025-01-20,2025-01-21,18165,18165,1,Paid (Slight Delay)
REP_00048791,TXN_00048791,RTL_006995,2024-12-21,2025-01-20,2025-01-20,14650,14650,0,Paid On Time
REP_00048792,TXN_00048792,RTL_006995,2024-12-21,2025-01-20,2025-01-22,21288,21288,2,Paid (Slight Delay)
REP_00048793,TXN_00048793,RTL_006995,2024-12-23,2025-01-22,2025-01-22,25530,25530,0,Paid On Time
REP_00048794,TXN_00048794,RTL_006995,2024-12-23,2025-01-22,2025-01-24,15312,15312,2,Paid (Slight Delay)
REP_00048795,TXN_00048795,RTL_006995,2024-12-24,2025-01-23,2025-01-23,19677,19677,0,Paid On Time
REP_00048796,TXN_00048796,RTL_006995,2024-12-25,2025-01-24,2025-01-26,16961,16961,2,Paid (Slight Delay)
REP_00048797,TXN_00048797,RTL_006995,2024-12-25,2025-01-24,2025-01-24,21051,21051,0,Paid On Time
REP_00048798,TXN_00048798,RTL_006995,2024-12-25,2025-01-24,2025-01-25,10608,10608,1,Paid (Slight Delay)
REP_00048799,TXN_00048799,RTL_006995,2024-12-26,2025-01-25,2025-01-25,16922,16922,0,Paid On Time
REP_00048800,TXN_00048800,RTL_006995,2024-12-26,2025-01-25,2025-01-26,23258,23258,1,Paid (Slight Delay)
REP_00048801,TXN_00048801,RTL_006995,2024-12-26,2025-01-25,2025-01-26,16113,16113,1,Paid (Slight Delay)
REP_00048802,TXN_00048802,RTL_006995,2024-12-27,2025-01-26,2025-01-27,9396,9396,1,Paid (Slight Delay)
REP_00048803,TXN_00048803,RTL_006995,2024-12-28,2025-01-27,2025-01-28,13860,13860,1,Paid (Slight Delay)
REP_00048804,TXN_00048804,RTL_006995,2024-12-29,2025-01-28,2025-01-29,19485,19485,1,Paid (Slight Delay)
REP_00048805,TXN_00048805,RTL_006995,2024-12-29,2025-01-28,2025-01-30,12638,12638,2,Paid (Slight Delay)
REP_00048806,TXN_00048806,RTL_006995,2024-12-30,2025-01-29,2025-01-31,14955,14955,2,Paid (Slight Delay)
REP_00048807,TXN_00048807,RTL_006996,2024-12-05,2025-01-04,2025-01-07,17856,17856,3,Paid (Slight Delay)
REP_00048808,TXN_00048808,RTL_006996,2024-12-09,2025-01-08,2025-01-09,9113,9113,1,Paid (Slight Delay)
REP_00048809,TXN_00048809,RTL_006996,2024-12-11,2025-01-10,2025-01-15,10601,10601,5,Paid (Slight Delay)
REP_00048810,TXN_00048810,RTL_006996,2024-12-13,2025-01-12,2025-01-17,9960,9960,5,Paid (Slight Delay)
REP_00048811,TXN_00048811,RTL_006996,2024-12-15,2025-01-14,2025-01-19,12720,12720,5,Paid (Slight Delay)
REP_00048812,TXN_00048812,RTL_006996,2024-12-22,2025-01-21,2025-01-22,14025,14025,1,Paid (Slight Delay)
REP_00048813,TXN_00048813,RTL_006996,2024-12-24,2025-01-23,2025-01-26,10893,10893,3,Paid (Slight Delay)
REP_00048814,TXN_00048814,RTL_006996,2024-12-25,2025-01-24,2025-01-30,18658,18658,6,Paid (Slight Delay)
REP_00048815,TXN_00048815,RTL_006996,2024-12-26,2025-01-25,2025-01-25,7056,7056,0,Paid On Time
REP_00048816,TXN_00048816,RTL_006996,2024-12-29,2025-01-28,2025-02-03,8017,8017,6,Paid (Slight Delay)
REP_00048817,TXN_00048817,RTL_006996,2024-12-30,2025-01-29,2025-02-03,13249,13249,5,Paid (Slight Delay)
REP_00048818,TXN_00048818,RTL_006997,2024-10-13,2024-11-12,2024-11-20,4694,4694,8,Paid Late
REP_00048819,TXN_00048819,RTL_006997,2024-10-29,2024-11-28,2024-12-02,8282,8282,4,Paid (Slight Delay)
REP_00048820,TXN_00048820,RTL_006997,2024-11-01,2024-12-01,2024-12-09,7771,7771,8,Paid Late
REP_00048821,TXN_00048821,RTL_006997,2024-11-09,2024-12-09,2024-12-15,7075,7075,6,Paid (Slight Delay)
REP_00048822,TXN_00048822,RTL_006997,2024-11-19,2024-12-19,2024-12-31,8654,8654,12,Paid Late
REP_00048823,TXN_00048823,RTL_006997,2024-11-25,2024-12-25,2025-01-06,7932,7932,12,Paid Late
REP_00048824,TXN_00048824,RTL_006997,2024-11-25,2024-12-25,2025-01-06,6617,6617,12,Paid Late
REP_00048825,TXN_00048825,RTL_006997,2024-12-04,2025-01-03,2025-01-13,5491,5491,10,Paid Late
REP_00048826,TXN_00048826,RTL_006997,2024-12-10,2025-01-09,2025-01-22,7132,7132,13,Paid Late
REP_00048827,TXN_00048827,RTL_006997,2024-12-22,2025-01-21,2025-02-03,9044,9044,13,Paid Late
REP_00048828,TXN_00048828,RTL_006998,2024-12-03,2025-01-02,2025-02-01,4138,4138,30,Paid Late
REP_00048829,TXN_00048829,RTL_006998,2024-12-09,2025-01-08,2025-02-08,4338,4338,31,Paid Late
REP_00048830,TXN_00048830,RTL_006998,2024-12-26,2025-01-25,2025-02-24,3595,3595,30,Paid Late
REP_00048831,TXN_00048831,RTL_007000,2024-11-28,2024-12-28,2024-12-29,32330,32330,1,Paid (Slight Delay)
REP_00048832,TXN_00048832,RTL_007000,2024-11-29,2024-12-29,2024-12-31,29000,29000,2,Paid (Slight Delay)
REP_00048833,TXN_00048833,RTL_007000,2024-11-30,2024-12-30,2024-12-31,15822,15822,1,Paid (Slight Delay)
REP_00048834,TXN_00048834,RTL_007000,2024-12-02,2025-01-01,2025-01-01,27225,27225,0,Paid On Time
REP_00048835,TXN_00048835,RTL_007000,2024-12-03,2025-01-02,2025-01-02,41835,41835,0,Paid On Time
REP_00048836,TXN_00048836,RTL_007000,2024-12-03,2025-01-02,2025-01-04,14966,14966,2,Paid (Slight Delay)
REP_00048837,TXN_00048837,RTL_007000,2024-12-04,2025-01-03,2025-01-05,21291,21291,2,Paid (Slight Delay)
REP_00048838,TXN_00048838,RTL_007000,2024-12-05,2025-01-04,2025-01-04,24968,24968,0,Paid On Time
REP_00048839,TXN_00048839,RTL_007000,2024-12-07,2025-01-06,2025-01-07,33146,33146,1,Paid (Slight Delay)
REP_00048840,TXN_00048840,RTL_007000,2024-12-09,2025-01-08,2025-01-08,32642,32642,0,Paid On Time
REP_00048841,TXN_00048841,RTL_007000,2024-12-10,2025-01-09,2025-01-09,24250,24250,0,Paid On Time
REP_00048842,TXN_00048842,RTL_007000,2024-12-10,2025-01-09,2025-01-09,20573,20573,0,Paid On Time
REP_00048843,TXN_00048843,RTL_007000,2024-12-11,2025-01-10,2025-01-11,26030,26030,1,Paid (Slight Delay)
REP_00048844,TXN_00048844,RTL_007000,2024-12-13,2025-01-12,2025-01-14,26659,26659,2,Paid (Slight Delay)
REP_00048845,TXN_00048845,RTL_007000,2024-12-13,2025-01-12,2025-01-13,30381,30381,1,Paid (Slight Delay)
REP_00048846,TXN_00048846,RTL_007000,2024-12-16,2025-01-15,2025-01-17,13885,13885,2,Paid (Slight Delay)
REP_00048847,TXN_00048847,RTL_007000,2024-12-19,2025-01-18,2025-01-18,7246,7246,0,Paid On Time
REP_00048848,TXN_00048848,RTL_007000,2024-12-19,2025-01-18,2025-01-18,29938,29938,0,Paid On Time
REP_00048849,TXN_00048849,RTL_007000,2024-12-21,2025-01-20,2025-01-22,20035,20035,2,Paid (Slight Delay)
REP_00048850,TXN_00048850,RTL_007000,2024-12-21,2025-01-20,2025-01-22,30121,30121,2,Paid (Slight Delay)
REP_00048851,TXN_00048851,RTL_007000,2024-12-21,2025-01-20,2025-01-22,12319,12319,2,Paid (Slight Delay)
