transaction_id,retailer_id,order_date,order_amount,num_products,product_categories,manufacturers,payment_method,credit_used,order_number
TXN_00049000,RTL_007020,2024-12-06,6643,3,Baby Products|Snacks|Household Items,Cadbury|Nigerian Breweries|Nestle,BNPL,6643,3
TXN_00049001,RTL_007020,2024-12-08,5402,3,Beverages|Household Items|Cooking Ingredients,Coca-Cola|Chi Limited|Nestle,BNPL,5402,4
TXN_00049002,RTL_007020,2024-12-10,4834,1,Baby Products,Unilever,BNPL,4834,5
TXN_00049003,RTL_007020,2024-12-12,6076,2,Snacks|Baby Products,Chi Limited|Nestle,BNPL,6076,6
TXN_00049004,RTL_007020,2024-12-17,5879,3,Confectionery|Baby Products|Dairy,Chi Limited|Dangote|Unilever,BNPL,5879,7
TXN_00049005,RTL_007020,2024-12-20,3671,3,Confectionery|Beverages|Household Items,Coca-Cola|PZ Cussons|Nigerian Breweries,BNPL,3671,8
TXN_00049006,RTL_007020,2024-12-21,3007,5,Beverages|Cooking Ingredients|Grains & Pasta|Household Items|Personal Care,Nestle|Nigerian Breweries|PZ Cussons,BNPL,3007,9
TXN_00049007,RTL_007020,2024-12-21,5817,5,Grains & Pasta|Personal Care|Dairy|Household Items|Snacks,Cadbury|Coca-Cola|Flour Mills,BNPL,5817,10
TXN_00049008,RTL_007020,2024-12-22,5365,5,Baby Products|Frozen Foods|Beverages|Dairy|Household Items,Cadbury|PZ Cussons|Nestle,BNPL,5365,11
TXN_00049009,RTL_007020,2024-12-28,4652,2,Snacks|Personal Care,Dangote|Cadbury,BNPL,4652,12
TXN_00049010,RTL_007020,2024-12-29,5211,5,Confectionery|Household Items|Cooking Ingredients|Baby Products|Frozen Foods,Nestle|Coca-Cola|Flour Mills,BNPL,5211,13
TXN_00049011,RTL_007023,2024-10-06,13705,4,Baby Products|Frozen Foods|Beverages|Snacks,Nestle|Flour Mills|Nigerian Breweries,BNPL,13705,1
TXN_00049012,RTL_007023,2024-10-06,11007,3,Frozen Foods|Household Items|Cooking Ingredients,Nigerian Breweries|Flour Mills|Coca-Cola,BNPL,11007,2
TXN_00049013,RTL_007023,2024-10-12,13971,4,Beverages|Baby Products|Cooking Ingredients|Personal Care,Nestle|Dangote|Coca-Cola,BNPL,13971,3
TXN_00049014,RTL_007023,2024-10-16,13748,3,Snacks|Beverages|Grains & Pasta,PZ Cussons|Cadbury|Flour Mills,BNPL,13748,4
TXN_00049015,RTL_007023,2024-10-18,18379,4,Beverages|Grains & Pasta|Household Items|Cooking Ingredients,Nigerian Breweries|Chi Limited|Procter & Gamble,BNPL,18379,5
TXN_00049016,RTL_007023,2024-11-03,5882,3,Cooking Ingredients|Beverages|Snacks,Dangote|Procter & Gamble|Coca-Cola,BNPL,5882,6
TXN_00049017,RTL_007023,2024-11-03,18442,5,Baby Products|Snacks|Beverages|Confectionery|Household Items,Flour Mills|Dangote|Procter & Gamble,BNPL,18442,7
TXN_00049018,RTL_007023,2024-11-04,17975,1,Grains & Pasta,Chi Limited,BNPL,17975,8
TXN_00049019,RTL_007023,2024-11-09,15267,3,Dairy|Grains & Pasta|Baby Products,Unilever|Chi Limited|PZ Cussons,BNPL,15267,9
TXN_00049020,RTL_007023,2024-11-10,20814,5,Confectionery|Beverages|Frozen Foods|Cooking Ingredients|Personal Care,Chi Limited|Flour Mills|Cadbury,BNPL,20814,10
TXN_00049021,RTL_007023,2024-11-15,14571,2,Snacks|Frozen Foods,PZ Cussons|Nestle,BNPL,14571,11
TXN_00049022,RTL_007023,2024-11-28,21995,2,Grains & Pasta|Snacks,Chi Limited|Procter & Gamble,BNPL,21995,12
TXN_00049023,RTL_007023,2024-11-28,20010,1,Cooking Ingredients,Flour Mills,BNPL,20010,13
TXN_00049024,RTL_007023,2024-12-04,10994,2,Grains & Pasta|Dairy,Unilever|Nigerian Breweries,BNPL,10994,14
TXN_00049025,RTL_007023,2024-12-11,17825,3,Grains & Pasta|Dairy|Frozen Foods,Unilever|Nestle|Procter & Gamble,BNPL,17825,15
TXN_00049026,RTL_007023,2024-12-24,10931,3,Grains & Pasta|Household Items|Cooking Ingredients,PZ Cussons|Flour Mills|Chi Limited,BNPL,10931,16
TXN_00049027,RTL_007023,2024-12-28,14874,1,Dairy,Nestle,BNPL,14874,17
TXN_00049028,RTL_007023,2024-12-28,15039,1,Dairy,Chi Limited,BNPL,15039,18
TXN_00049029,RTL_007024,2024-12-29,18276,2,Beverages|Baby Products,Flour Mills|Nigerian Breweries,BNPL,18276,1
TXN_00049030,RTL_007024,2024-12-29,10972,3,Household Items|Beverages|Dairy,Nigerian Breweries|Cadbury|Nestle,BNPL,10972,2
TXN_00049031,RTL_007024,2024-12-29,12329,4,Grains & Pasta|Beverages|Baby Products|Confectionery,Cadbury|Dangote|Chi Limited,BNPL,12329,3
TXN_00049032,RTL_007024,2024-12-29,8007,5,Confectionery|Frozen Foods|Snacks|Dairy|Grains & Pasta,Procter & Gamble|Chi Limited|Nestle,BNPL,8007,4
TXN_00049033,RTL_007024,2024-12-29,4480,3,Household Items|Personal Care|Confectionery,Chi Limited|Coca-Cola|Procter & Gamble,BNPL,4480,5
TXN_00049034,RTL_007024,2024-12-29,13211,1,Grains & Pasta,Dangote,BNPL,13211,6
TXN_00049035,RTL_007024,2024-12-29,10386,3,Snacks|Confectionery|Household Items,Flour Mills|Procter & Gamble|Coca-Cola,BNPL,10386,7
TXN_00049036,RTL_007024,2024-12-30,18700,4,Beverages|Snacks|Cooking Ingredients|Confectionery,Chi Limited|Dangote|Procter & Gamble,BNPL,18700,8
TXN_00049037,RTL_007024,2024-12-30,3411,2,Frozen Foods|Cooking Ingredients,Nigerian Breweries|PZ Cussons,BNPL,3411,9
TXN_00049038,RTL_007024,2024-12-30,7041,3,Beverages|Grains & Pasta|Dairy,Procter & Gamble|Cadbury|Chi Limited,BNPL,7041,10
TXN_00049039,RTL_007024,2024-12-30,9393,1,Confectionery,Procter & Gamble,BNPL,9393,11
TXN_00049040,RTL_007024,2024-12-30,7784,2,Beverages|Household Items,PZ Cussons|Nestle,BNPL,7784,12
TXN_00049041,RTL_007024,2024-12-30,17582,4,Snacks|Personal Care|Confectionery|Frozen Foods,PZ Cussons|Cadbury|Unilever,BNPL,17582,13
TXN_00049042,RTL_007024,2024-12-30,13243,1,Cooking Ingredients,Unilever,BNPL,13243,14
TXN_00049043,RTL_007024,2024-12-30,8388,3,Frozen Foods|Confectionery|Cooking Ingredients,Nestle|Flour Mills|PZ Cussons,BNPL,8388,15
TXN_00049044,RTL_007024,2024-12-30,5272,2,Dairy|Confectionery,Procter & Gamble|Cadbury,BNPL,5272,16
TXN_00049045,RTL_007024,2024-12-30,6213,3,Baby Products|Beverages|Confectionery,Procter & Gamble|Flour Mills|Unilever,BNPL,6213,17
TXN_00049046,RTL_007026,2024-12-14,6676,5,Beverages|Snacks|Baby Products|Cooking Ingredients|Grains & Pasta,PZ Cussons|Coca-Cola|Flour Mills,BNPL,6676,1
TXN_00049047,RTL_007026,2024-12-15,10888,2,Confectionery|Grains & Pasta,Coca-Cola|Chi Limited,BNPL,10888,2
TXN_00049048,RTL_007026,2024-12-17,5534,1,Beverages,Unilever,BNPL,5534,3
TXN_00049049,RTL_007026,2024-12-17,6351,3,Beverages|Frozen Foods|Household Items,Chi Limited|Nigerian Breweries|Cadbury,BNPL,6351,4
TXN_00049050,RTL_007026,2024-12-18,9729,5,Beverages|Confectionery|Personal Care|Dairy|Cooking Ingredients,Nigerian Breweries|Cadbury|Flour Mills,BNPL,9729,5
TXN_00049051,RTL_007026,2024-12-18,11495,4,Cooking Ingredients|Dairy|Confectionery|Personal Care,Cadbury|Coca-Cola|Chi Limited,BNPL,11495,6
TXN_00049052,RTL_007026,2024-12-19,13332,1,Confectionery,Flour Mills,BNPL,13332,7
TXN_00049053,RTL_007026,2024-12-19,7544,2,Snacks|Confectionery,Coca-Cola|Nigerian Breweries,BNPL,7544,8
TXN_00049054,RTL_007026,2024-12-19,9409,4,Confectionery|Cooking Ingredients|Beverages|Dairy,Dangote|Nigerian Breweries|Nestle,BNPL,9409,9
TXN_00049055,RTL_007026,2024-12-20,5966,5,Personal Care|Dairy|Beverages|Confectionery|Baby Products,Flour Mills|PZ Cussons|Nigerian Breweries,BNPL,5966,10
TXN_00049056,RTL_007026,2024-12-21,8178,5,Frozen Foods|Cooking Ingredients|Household Items|Snacks|Baby Products,Nestle|Dangote|Cadbury,BNPL,8178,11
TXN_00049057,RTL_007026,2024-12-21,5939,5,Confectionery|Household Items|Dairy|Cooking Ingredients|Beverages,Dangote|PZ Cussons|Nigerian Breweries,BNPL,5939,12
TXN_00049058,RTL_007026,2024-12-24,12002,4,Cooking Ingredients|Personal Care|Snacks|Baby Products,Unilever|Cadbury|Flour Mills,BNPL,12002,13
TXN_00049059,RTL_007026,2024-12-24,9748,4,Grains & Pasta|Household Items|Personal Care|Cooking Ingredients,Dangote|Cadbury|Unilever,BNPL,9748,14
TXN_00049060,RTL_007026,2024-12-26,4768,3,Beverages|Household Items|Dairy,PZ Cussons|Cadbury|Coca-Cola,BNPL,4768,15
TXN_00049061,RTL_007026,2024-12-26,11412,1,Beverages,Cadbury,BNPL,11412,16
TXN_00049062,RTL_007026,2024-12-27,11550,2,Personal Care|Confectionery,Cadbury|Procter & Gamble,BNPL,11550,17
TXN_00049063,RTL_007026,2024-12-29,7944,4,Personal Care|Frozen Foods|Snacks|Confectionery,Dangote|Nestle|Flour Mills,BNPL,7944,18
TXN_00049064,RTL_007026,2024-12-29,10640,1,Grains & Pasta,Dangote,BNPL,10640,19
TXN_00049065,RTL_007026,2024-12-30,9140,2,Baby Products|Personal Care,Cadbury|PZ Cussons,BNPL,9140,20
TXN_00049066,RTL_007026,2024-12-30,11032,2,Cooking Ingredients|Baby Products,Flour Mills|Cadbury,BNPL,11032,21
TXN_00049067,RTL_007028,2024-12-03,6914,1,Grains & Pasta,PZ Cussons,BNPL,6914,1
TXN_00049068,RTL_007028,2024-12-04,9144,4,Beverages|Personal Care|Cooking Ingredients|Dairy,Chi Limited|PZ Cussons|Flour Mills,BNPL,9144,2
TXN_00049069,RTL_007028,2024-12-09,9741,3,Cooking Ingredients|Beverages|Baby Products,Coca-Cola|Dangote|Unilever,BNPL,9741,3
TXN_00049070,RTL_007028,2024-12-12,5518,3,Beverages|Cooking Ingredients|Grains & Pasta,Nigerian Breweries|Procter & Gamble|Nestle,BNPL,5518,4
TXN_00049071,RTL_007028,2024-12-13,10640,4,Personal Care|Grains & Pasta|Cooking Ingredients|Confectionery,Cadbury|Dangote|Flour Mills,BNPL,10640,5
TXN_00049072,RTL_007028,2024-12-14,8453,2,Household Items|Grains & Pasta,Procter & Gamble|PZ Cussons,BNPL,8453,6
TXN_00049073,RTL_007028,2024-12-16,9976,2,Cooking Ingredients|Baby Products,Flour Mills|Dangote,BNPL,9976,7
TXN_00049074,RTL_007028,2024-12-17,10219,4,Beverages|Cooking Ingredients|Dairy|Personal Care,Unilever|Coca-Cola|Chi Limited,BNPL,10219,8
TXN_00049075,RTL_007028,2024-12-18,8861,5,Confectionery|Snacks|Beverages|Frozen Foods|Baby Products,Flour Mills|Coca-Cola|Cadbury,BNPL,8861,9
TXN_00049076,RTL_007028,2024-12-19,7871,3,Beverages|Frozen Foods|Cooking Ingredients,Procter & Gamble|Dangote|Flour Mills,BNPL,7871,10
TXN_00049077,RTL_007028,2024-12-21,12990,1,Dairy,Flour Mills,BNPL,12990,11
TXN_00049078,RTL_007028,2024-12-21,5594,1,Personal Care,Unilever,BNPL,5594,12
TXN_00049079,RTL_007028,2024-12-22,16473,5,Frozen Foods|Snacks|Confectionery|Dairy|Baby Products,Nigerian Breweries|Coca-Cola|Flour Mills,BNPL,16473,13
TXN_00049080,RTL_007028,2024-12-29,10007,2,Household Items|Frozen Foods,PZ Cussons|Nigerian Breweries,BNPL,10007,14
TXN_00049081,RTL_007029,2024-12-02,1718,1,Baby Products,PZ Cussons,BNPL,1718,1
TXN_00049082,RTL_007029,2024-12-04,11854,4,Baby Products|Beverages|Snacks|Cooking Ingredients,PZ Cussons|Procter & Gamble|Cadbury,BNPL,11854,2
TXN_00049083,RTL_007029,2024-12-07,9176,3,Household Items|Beverages|Grains & Pasta,Nestle|Procter & Gamble|Unilever,BNPL,9176,3
TXN_00049084,RTL_007029,2024-12-10,5020,4,Beverages|Grains & Pasta|Personal Care|Baby Products,Flour Mills|Cadbury|Chi Limited,BNPL,5020,4
TXN_00049085,RTL_007029,2024-12-12,12915,1,Frozen Foods,Nigerian Breweries,BNPL,12915,5
TXN_00049086,RTL_007029,2024-12-22,9898,3,Grains & Pasta|Household Items|Personal Care,Procter & Gamble|Coca-Cola|Chi Limited,BNPL,9898,6
TXN_00049087,RTL_007029,2024-12-25,9650,5,Cooking Ingredients|Grains & Pasta|Confectionery|Household Items|Personal Care,PZ Cussons|Procter & Gamble|Nigerian Breweries,BNPL,9650,7
TXN_00049088,RTL_007032,2024-08-24,9723,1,Frozen Foods,PZ Cussons,BNPL,9723,1
TXN_00049089,RTL_007032,2024-09-10,10910,3,Grains & Pasta|Dairy|Snacks,PZ Cussons|Chi Limited|Nigerian Breweries,BNPL,10910,2
TXN_00049090,RTL_007032,2024-10-08,14065,3,Cooking Ingredients|Frozen Foods|Personal Care,Nestle|PZ Cussons|Cadbury,BNPL,14065,3
TXN_00049091,RTL_007032,2024-10-11,6241,5,Personal Care|Grains & Pasta|Household Items|Cooking Ingredients|Frozen Foods,Chi Limited|Dangote|Nigerian Breweries,BNPL,6241,4
TXN_00049092,RTL_007032,2024-10-16,19818,4,Cooking Ingredients|Household Items|Dairy|Snacks,Flour Mills|PZ Cussons|Nigerian Breweries,BNPL,19818,5
TXN_00049093,RTL_007032,2024-10-21,17371,3,Personal Care|Confectionery|Grains & Pasta,PZ Cussons|Cadbury|Chi Limited,BNPL,17371,6
TXN_00049094,RTL_007032,2024-11-09,16561,4,Snacks|Baby Products|Personal Care|Household Items,PZ Cussons|Nestle|Dangote,BNPL,16561,7
TXN_00049095,RTL_007032,2024-11-23,6570,3,Frozen Foods|Personal Care|Baby Products,PZ Cussons|Nigerian Breweries|Procter & Gamble,BNPL,6570,8
TXN_00049096,RTL_007032,2024-11-23,19685,5,Dairy|Cooking Ingredients|Confectionery|Frozen Foods|Beverages,Cadbury|Flour Mills|Nestle,BNPL,19685,9
TXN_00049097,RTL_007032,2024-12-09,13429,2,Beverages|Confectionery,Nestle|Dangote,BNPL,13429,10
TXN_00049098,RTL_007033,2024-11-04,4811,1,Beverages,Flour Mills,BNPL,4811,1
TXN_00049099,RTL_007033,2024-11-20,2925,4,Frozen Foods|Beverages|Snacks|Grains & Pasta,Nigerian Breweries|PZ Cussons|Coca-Cola,BNPL,2925,2
TXN_00049100,RTL_007033,2024-11-30,4464,4,Cooking Ingredients|Personal Care|Beverages|Grains & Pasta,Coca-Cola|PZ Cussons|Cadbury,BNPL,4464,3
TXN_00049101,RTL_007033,2024-12-01,3017,5,Cooking Ingredients|Beverages|Grains & Pasta|Personal Care|Snacks,Nigerian Breweries|Nestle|Coca-Cola,BNPL,3017,4
TXN_00049102,RTL_007033,2024-12-12,3990,4,Frozen Foods|Cooking Ingredients|Beverages|Personal Care,Cadbury|Dangote|Flour Mills,BNPL,3990,5
TXN_00049103,RTL_007034,2024-09-18,15903,1,Frozen Foods,Dangote,BNPL,15903,1
TXN_00049104,RTL_007034,2024-09-26,22027,5,Frozen Foods|Snacks|Cooking Ingredients|Beverages|Grains & Pasta,Procter & Gamble|Nigerian Breweries|Chi Limited,BNPL,22027,2
TXN_00049105,RTL_007034,2024-10-03,20352,1,Personal Care,Chi Limited,BNPL,20352,3
TXN_00049106,RTL_007034,2024-11-06,15371,4,Household Items|Beverages|Grains & Pasta|Frozen Foods,Flour Mills|Nigerian Breweries|Unilever,BNPL,15371,4
TXN_00049107,RTL_007034,2024-11-08,25619,2,Snacks|Household Items,Nestle|Procter & Gamble,BNPL,25619,5
TXN_00049108,RTL_007034,2024-11-17,19041,3,Confectionery|Dairy|Frozen Foods,Flour Mills|PZ Cussons|Unilever,BNPL,19041,6
TXN_00049109,RTL_007034,2024-11-21,19752,5,Confectionery|Frozen Foods|Dairy|Grains & Pasta|Baby Products,Nigerian Breweries|PZ Cussons|Coca-Cola,BNPL,19752,7
TXN_00049110,RTL_007034,2024-11-28,15804,4,Dairy|Frozen Foods|Personal Care|Baby Products,Flour Mills|Nestle|PZ Cussons,BNPL,15804,8
TXN_00049111,RTL_007034,2024-11-30,13775,1,Grains & Pasta,Dangote,BNPL,13775,9
TXN_00049112,RTL_007034,2024-12-09,19071,3,Cooking Ingredients|Personal Care|Beverages,Coca-Cola|Cadbury|Nigerian Breweries,BNPL,19071,10
TXN_00049113,RTL_007034,2024-12-16,17300,5,Snacks|Frozen Foods|Dairy|Cooking Ingredients|Confectionery,Procter & Gamble|Flour Mills|Dangote,BNPL,17300,11
TXN_00049114,RTL_007034,2024-12-16,19286,4,Beverages|Household Items|Dairy|Confectionery,Dangote|PZ Cussons|Unilever,BNPL,19286,12
TXN_00049115,RTL_007034,2024-12-26,19937,5,Confectionery|Baby Products|Snacks|Frozen Foods|Beverages,Flour Mills|Nigerian Breweries|PZ Cussons,BNPL,19937,13
TXN_00049116,RTL_007034,2024-12-26,6898,4,Beverages|Cooking Ingredients|Confectionery|Grains & Pasta,Flour Mills|Chi Limited|Dangote,BNPL,6898,14
TXN_00049117,RTL_007037,2024-12-17,12440,4,Beverages|Cooking Ingredients|Frozen Foods|Confectionery,Chi Limited|Flour Mills|PZ Cussons,BNPL,12440,1
TXN_00049118,RTL_007037,2024-12-19,15932,3,Grains & Pasta|Dairy|Snacks,Coca-Cola|Dangote|Procter & Gamble,BNPL,15932,2
TXN_00049119,RTL_007037,2024-12-19,16686,3,Snacks|Confectionery|Household Items,Nigerian Breweries|Chi Limited|Nestle,BNPL,16686,3
TXN_00049120,RTL_007037,2024-12-19,10415,2,Household Items|Confectionery,Procter & Gamble|Nigerian Breweries,BNPL,10415,4
TXN_00049121,RTL_007037,2024-12-19,12435,4,Grains & Pasta|Confectionery|Personal Care|Frozen Foods,Nigerian Breweries|PZ Cussons|Nestle,BNPL,12435,5
TXN_00049122,RTL_007037,2024-12-20,10345,5,Grains & Pasta|Dairy|Beverages|Cooking Ingredients|Snacks,Chi Limited|Nestle|Unilever,BNPL,10345,6
TXN_00049123,RTL_007037,2024-12-21,16482,3,Personal Care|Dairy|Confectionery,Procter & Gamble|Unilever|Chi Limited,BNPL,16482,7
TXN_00049124,RTL_007037,2024-12-23,8574,2,Grains & Pasta|Baby Products,Coca-Cola|Dangote,BNPL,8574,8
TXN_00049125,RTL_007037,2024-12-25,8100,5,Beverages|Dairy|Snacks|Baby Products|Personal Care,Unilever|Coca-Cola|Cadbury,BNPL,8100,9
TXN_00049126,RTL_007037,2024-12-25,9457,3,Dairy|Confectionery|Beverages,Cadbury|Dangote|Nestle,BNPL,9457,10
TXN_00049127,RTL_007037,2024-12-27,9958,4,Cooking Ingredients|Personal Care|Dairy|Baby Products,Chi Limited|Nigerian Breweries|PZ Cussons,BNPL,9958,11
TXN_00049128,RTL_007037,2024-12-27,13919,5,Beverages|Household Items|Personal Care|Confectionery|Snacks,Nigerian Breweries|Dangote|Coca-Cola,BNPL,13919,12
TXN_00049129,RTL_007037,2024-12-27,12252,4,Baby Products|Confectionery|Grains & Pasta|Cooking Ingredients,Nestle|Chi Limited|Coca-Cola,BNPL,12252,13
TXN_00049130,RTL_007037,2024-12-28,9339,3,Frozen Foods|Confectionery|Dairy,Cadbury|Coca-Cola|Nigerian Breweries,BNPL,9339,14
TXN_00049131,RTL_007037,2024-12-28,3096,2,Frozen Foods|Beverages,Nigerian Breweries|Nestle,BNPL,3096,15
TXN_00049132,RTL_007037,2024-12-29,8858,1,Confectionery,Coca-Cola,BNPL,8858,16
TXN_00049133,RTL_007037,2024-12-29,12113,3,Personal Care|Baby Products|Cooking Ingredients,Nigerian Breweries|Dangote|Flour Mills,BNPL,12113,17
TXN_00049134,RTL_007037,2024-12-29,9381,3,Confectionery|Baby Products|Household Items,Unilever|Nigerian Breweries|Chi Limited,BNPL,9381,18
TXN_00049135,RTL_007037,2024-12-29,7172,2,Personal Care|Beverages,Coca-Cola|Procter & Gamble,BNPL,7172,19
TXN_00049136,RTL_007037,2024-12-29,4246,2,Confectionery|Frozen Foods,Dangote|Chi Limited,BNPL,4246,20
TXN_00049137,RTL_007037,2024-12-30,15641,1,Personal Care,Unilever,BNPL,15641,21
TXN_00049138,RTL_007037,2024-12-30,7174,4,Baby Products|Cooking Ingredients|Beverages|Grains & Pasta,Coca-Cola|Chi Limited|Dangote,BNPL,7174,22
TXN_00049139,RTL_007037,2024-12-30,13948,5,Personal Care|Snacks|Confectionery|Household Items|Baby Products,Flour Mills|Chi Limited|Cadbury,BNPL,13948,23
TXN_00049140,RTL_007037,2024-12-30,6606,3,Dairy|Snacks|Baby Products,PZ Cussons|Unilever|Dangote,BNPL,6606,24
TXN_00049141,RTL_007039,2024-09-05,27224,2,Frozen Foods|Household Items,Cadbury|Chi Limited,BNPL,27224,1
TXN_00049142,RTL_007039,2024-09-07,28631,1,Cooking Ingredients,Cadbury,BNPL,28631,2
TXN_00049143,RTL_007039,2024-09-16,31254,3,Confectionery|Household Items|Baby Products,Procter & Gamble|Nestle|Nigerian Breweries,BNPL,31254,3
TXN_00049144,RTL_007039,2024-09-22,16580,2,Grains & Pasta|Snacks,Chi Limited|Cadbury,BNPL,16580,4
TXN_00049145,RTL_007039,2024-09-23,25494,1,Personal Care,Unilever,BNPL,25494,5
TXN_00049146,RTL_007039,2024-09-30,21908,3,Cooking Ingredients|Grains & Pasta|Confectionery,Procter & Gamble|Cadbury|Dangote,BNPL,21908,6
TXN_00049147,RTL_007039,2024-10-10,11997,3,Frozen Foods|Baby Products|Household Items,PZ Cussons|Nestle|Cadbury,BNPL,11997,7
TXN_00049148,RTL_007039,2024-10-18,28529,1,Beverages,Dangote,BNPL,28529,8
TXN_00049149,RTL_007039,2024-10-20,12867,5,Beverages|Personal Care|Dairy|Snacks|Household Items,Chi Limited|Cadbury|Dangote,BNPL,12867,9
TXN_00049150,RTL_007039,2024-10-22,17628,4,Baby Products|Personal Care|Household Items|Dairy,Chi Limited|Dangote|Cadbury,BNPL,17628,10
TXN_00049151,RTL_007039,2024-10-23,15831,3,Frozen Foods|Baby Products|Personal Care,Chi Limited|Cadbury|Unilever,BNPL,15831,11
TXN_00049152,RTL_007039,2024-10-24,26445,4,Dairy|Beverages|Baby Products|Household Items,Coca-Cola|Nigerian Breweries|Nestle,BNPL,26445,12
TXN_00049153,RTL_007039,2024-10-26,17376,2,Beverages|Personal Care,Unilever|Dangote,BNPL,17376,13
TXN_00049154,RTL_007039,2024-10-28,28424,1,Beverages,PZ Cussons,BNPL,28424,14
TXN_00049155,RTL_007039,2024-10-31,19802,4,Snacks|Beverages|Frozen Foods|Household Items,Procter & Gamble|Unilever|PZ Cussons,BNPL,19802,15
TXN_00049156,RTL_007039,2024-10-31,31580,5,Baby Products|Personal Care|Cooking Ingredients|Confectionery|Household Items,Chi Limited|Coca-Cola|Cadbury,BNPL,31580,16
TXN_00049157,RTL_007039,2024-11-02,19267,5,Dairy|Household Items|Confectionery|Snacks|Beverages,Dangote|Nestle|Cadbury,BNPL,19267,17
TXN_00049158,RTL_007039,2024-11-03,21731,2,Confectionery|Cooking Ingredients,Cadbury|Nestle,BNPL,21731,18
TXN_00049159,RTL_007039,2024-11-04,24469,3,Grains & Pasta|Frozen Foods|Beverages,PZ Cussons|Unilever|Nigerian Breweries,BNPL,24469,19
TXN_00049160,RTL_007039,2024-11-12,15669,2,Frozen Foods|Baby Products,Chi Limited|Unilever,BNPL,15669,20
TXN_00049161,RTL_007039,2024-11-17,22355,3,Dairy|Cooking Ingredients|Snacks,PZ Cussons|Dangote|Nigerian Breweries,BNPL,22355,21
TXN_00049162,RTL_007039,2024-11-27,23907,1,Grains & Pasta,Nestle,BNPL,23907,22
TXN_00049163,RTL_007039,2024-12-08,16532,3,Confectionery|Household Items|Frozen Foods,Coca-Cola|Flour Mills|Procter & Gamble,BNPL,16532,23
TXN_00049164,RTL_007039,2024-12-17,12455,3,Frozen Foods|Household Items|Baby Products,Unilever|Nestle|Coca-Cola,BNPL,12455,24
TXN_00049165,RTL_007039,2024-12-18,19032,4,Personal Care|Baby Products|Frozen Foods|Cooking Ingredients,Flour Mills|PZ Cussons|Chi Limited,BNPL,19032,25
TXN_00049166,RTL_007039,2024-12-23,20513,2,Beverages|Frozen Foods,Coca-Cola|Dangote,BNPL,20513,26
TXN_00049167,RTL_007041,2024-08-16,4414,5,Baby Products|Personal Care|Frozen Foods|Confectionery|Cooking Ingredients,Chi Limited|Dangote|Coca-Cola,BNPL,4414,1
TXN_00049168,RTL_007041,2024-08-16,5101,3,Snacks|Beverages|Cooking Ingredients,PZ Cussons|Nigerian Breweries|Coca-Cola,BNPL,5101,2
TXN_00049169,RTL_007041,2024-10-03,4827,3,Household Items|Beverages|Confectionery,Nigerian Breweries|Unilever|Nestle,BNPL,4827,3
TXN_00049170,RTL_007041,2024-10-08,5605,1,Dairy,Cadbury,BNPL,5605,4
TXN_00049171,RTL_007041,2024-10-28,4467,2,Personal Care|Household Items,Nigerian Breweries|PZ Cussons,BNPL,4467,5
TXN_00049172,RTL_007041,2024-12-13,9097,4,Frozen Foods|Beverages|Cooking Ingredients|Dairy,Nigerian Breweries|Chi Limited|Coca-Cola,BNPL,9097,6
TXN_00049173,RTL_007042,2024-08-30,9186,5,Beverages|Snacks|Dairy|Household Items|Confectionery,Dangote|Nestle|Chi Limited,BNPL,9186,1
TXN_00049174,RTL_007042,2024-09-15,22279,4,Household Items|Grains & Pasta|Cooking Ingredients|Frozen Foods,Cadbury|Procter & Gamble|Nestle,BNPL,22279,2
TXN_00049175,RTL_007042,2024-10-04,21377,2,Snacks|Household Items,PZ Cussons|Flour Mills,BNPL,21377,3
TXN_00049176,RTL_007042,2024-10-06,16958,2,Household Items|Confectionery,Cadbury|Dangote,BNPL,16958,4
TXN_00049177,RTL_007042,2024-10-08,31840,4,Grains & Pasta|Frozen Foods|Dairy|Household Items,Unilever|Nigerian Breweries|Chi Limited,BNPL,31840,5
TXN_00049178,RTL_007042,2024-10-09,35858,5,Confectionery|Household Items|Personal Care|Baby Products|Dairy,Procter & Gamble|Cadbury|Dangote,BNPL,35858,6
TXN_00049179,RTL_007042,2024-10-09,17001,3,Dairy|Frozen Foods|Cooking Ingredients,PZ Cussons|Nestle|Coca-Cola,BNPL,17001,7
TXN_00049180,RTL_007042,2024-10-11,25191,2,Frozen Foods|Confectionery,Dangote|PZ Cussons,BNPL,25191,8
TXN_00049181,RTL_007042,2024-10-13,30876,4,Dairy|Personal Care|Beverages|Confectionery,Dangote|Chi Limited|Unilever,BNPL,30876,9
TXN_00049182,RTL_007042,2024-10-21,19479,4,Beverages|Frozen Foods|Confectionery|Cooking Ingredients,Cadbury|Procter & Gamble|Unilever,BNPL,19479,10
TXN_00049183,RTL_007042,2024-10-24,25436,1,Dairy,Nestle,BNPL,25436,11
TXN_00049184,RTL_007042,2024-11-15,34251,5,Personal Care|Confectionery|Dairy|Household Items|Baby Products,Dangote|Chi Limited|Cadbury,BNPL,34251,12
TXN_00049185,RTL_007042,2024-11-27,23856,2,Household Items|Frozen Foods,Procter & Gamble|PZ Cussons,BNPL,23856,13
TXN_00049186,RTL_007042,2024-12-14,16821,3,Beverages|Baby Products|Cooking Ingredients,Procter & Gamble|Nestle|Chi Limited,BNPL,16821,14
TXN_00049187,RTL_007042,2024-12-21,22551,3,Frozen Foods|Baby Products|Household Items,Nestle|Procter & Gamble|Chi Limited,BNPL,22551,15
